ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted,close,market_cap,volume,trading_value,avg_trading_value_20d,high_52w,low_52w,return_6m,volatility_1y,beta_kospi200,dividend_yield,payout_ratio,buyback_3y,verified_sh,source_sh,is_held,sector_group,sector_source,governance_red,gate_pass,gate_fail_reason
007660,이수페타시스,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,47.45,10.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,92000.0,6753648148000.0,581306,53480152000.0,130178918380.0,161400.0,52100.0,-0.159,84.3,,,,,,,False,electronics,krx_official,False,True,
036930,주성엔지니어링,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,235.85,14.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,187900.0,8733802635900.0,1145182,215179697800.0,497305570247.5,250500.0,26300.0,4.6257,106.77,,,,,,,False,industrials,krx_official,False,True,
950160,코오롱티슈진,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,62100.0,5276646936000.0,1575810,97857801000.0,38019503587.5,138800.0,36300.0,-0.1562,83.48,,,,,,,False,healthcare,krx_official,False,True,
047040,대우건설,2026-07-17,2026,건설,10.0,10.0,,80.0,False,False,,2.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15150.0,6225250715700.0,2794432,42335644800.0,115433432070.5,37150.0,3360.0,3.0186,97.25,,,,,,,False,construction,krx_official,False,True,
003230,삼양식품,2026-07-17,2026,음식료·담배,10.0,10.0,,80.0,False,False,20.55,6.43,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,1069000.0,8052793035000.0,25263,27006147000.0,59826800350.0,1630000.0,1022000.0,-0.1136,49.74,,,,,,,False,consumer_staples,krx_official,False,True,
064400,LG씨엔에스,2026-07-17,2026,IT 서비스,10.0,10.0,,80.0,False,False,17.59,2.64,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,65000.0,6297586620000.0,713626,46385690000.0,96644579940.0,143700.0,55400.0,0.0815,72.8,,,,,,,False,it_services,krx_official,False,True,
000880,한화,2026-07-17,2026,화학,10.0,10.0,,80.0,False,False,26.01,0.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,93200.0,6571338050800.0,145461,13556965200.0,19577867080.0,150900.0,76600.0,0.0197,67.49,,,,,,,False,materials,krx_official,False,True,
240810,원익IPS,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,86.91,7.53,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,140700.0,6906104870700.0,1774585,249684109500.0,322061857690.0,183300.0,27100.0,0.876,107.51,,,,,,,False,industrials,krx_official,False,True,
005387,현대차2우B,2026-07-17,2026,운송장비·부품,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,198000.0,6922858140000.0,171384,33934032000.0,36165587489.8,323500.0,160100.0,-0.1646,51.65,,,,,,,False,auto,krx_official,False,True,
161390,한국타이어앤테크놀로지,2026-07-17,2026,타이어/화학,10.0,10.0,,80.0,False,False,6.9,0.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,73600.0,9117205078400.0,410147,30186819200.0,27712017193.8,75900.0,38100.0,0.2668,50.67,,,,,,,False,materials,manual,False,True,
180640,한진칼,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,47.38,2.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,113500.0,7577518666500.0,102983,11688570500.0,16293458482.5,173000.0,93900.0,-0.0173,68.24,,,,,,,False,financial,krx_official,False,True,
001440,대한전선,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,76.6,4.03,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,27700.0,5428994909200.0,1355021,37534081700.0,93376054381.25,72300.0,14840.0,0.0633,79.25,,,,,,,False,electronics,krx_official,False,True,
353200,대덕전자,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,151.95,8.06,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,138000.0,6819535650000.0,1323005,182574690000.0,154375217657.5,190900.0,17470.0,2.2857,89.58,,,,,,,False,electronics,krx_official,False,True,
000990,DB하이텍,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,24.04,3.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,109600.0,4768102844800.0,343123,37606280800.0,105817795037.5,220500.0,43000.0,0.5243,80.51,,,,,,,False,electronics,krx_official,False,True,
062040,산일전기,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,45.3,11.52,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,170000.0,5204694500000.0,197118,33510060000.0,68379660242.5,333500.0,86600.0,0.2574,80.94,,,,,,,False,electronics,krx_official,False,True,
058470,리노공업,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,42.41,8.81,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,72300.0,5510116755000.0,431494,31197016200.0,93997164122.5,127000.0,44400.0,0.1531,66.73,,,,,,,False,electronics,krx_official,False,True,
028300,HLB,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,,15.04,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,35300.0,4701897271900.0,3528292,124548707600.0,45206763416.25,68200.0,25650.0,-0.3024,77.95,,,,,,,False,healthcare,krx_official,False,True,
004170,신세계,2026-07-17,2026,유통,10.0,10.0,,80.0,False,False,422.64,1.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,589000.0,5563211609000.0,33462,19709118000.0,59869101383.55,776000.0,161200.0,1.261,60.62,,,,,,,False,distribution,krx_official,False,True,
326030,SK바이오팜,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,24.11,7.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,79400.0,6218072050000.0,108271,8596717400.0,15009770252.5,140700.0,74600.0,-0.3653,48.79,,,,,,,False,services,krx_official,False,True,
034220,LG디스플레이,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,26.89,0.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10410.0,5205000000000.0,3502742,36463544220.0,55466616100.0,16690.0,9110.0,-0.1163,65.53,,,,,,,False,electronics,krx_official,False,True,
009830,한화솔루션,2026-07-17,2026,화학,10.0,10.0,,80.0,False,False,,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,27600.0,4744233993600.0,3695935,102007806000.0,70283259807.5,55179.0,24618.0,0.1211,84.63,,,,,,,False,materials,krx_official,False,True,
032640,LG유플러스,2026-07-17,2026,통신,10.0,10.0,,80.0,False,False,11.63,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,14620.0,6205133441840.0,938459,13720270580.0,15301421064.4,17810.0,13900.0,0.0188,35.34,,,,,,,False,telecom,krx_official,False,True,
078930,GS,2026-07-17,2026,지주/에너지,10.0,10.0,,80.0,False,False,7.71,0.42,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,82800.0,7691746986000.0,369644,30606523200.0,28508477525.0,82800.0,43650.0,0.4476,48.34,,,,,,,False,holding_company,manual,False,True,
454910,두산로보틱스,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,,16.51,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,67000.0,4342938660000.0,365418,24483006000.0,50094272262.5,166700.0,58500.0,-0.1986,80.04,,,,,,,False,industrials,krx_official,False,True,
241560,두산밥캣,2026-07-17,2026,기계/산업재,10.0,10.0,,80.0,False,False,14.9,0.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,64300.0,6163544979500.0,226072,14536429600.0,15679285017.5,76700.0,52300.0,0.134,47.54,,,,,,,False,industrial,manual,False,True,
267270,HD건설기계,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,21.39,1.17,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,130300.0,6244223179100.0,216711,28237443300.0,39077375134.9,198100.0,73200.0,0.1845,68.27,,,,,,,False,industrials,krx_official,False,True,
039030,이오테크닉스,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,98.1,8.24,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,344000.0,4237925200000.0,118534,40775696000.0,82201600612.5,612000.0,185100.0,0.1115,87.76,,,,,,,False,industrials,krx_official,False,True,
090430,아모레퍼시픽,2026-07-17,2026,화학,10.0,10.0,,80.0,False,False,28.16,1.22,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,124400.0,7276499219600.0,224697,27952306800.0,43292823247.5,165100.0,96200.0,0.0436,46.8,,,,,,,False,materials,krx_official,False,True,
000500,가온전선,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,106.69,11.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,196700.0,3254030720500.0,100776,19822639200.0,59270410502.5,313406.0,29840.0,2.8899,115.58,,,,,,,False,electronics,krx_official,False,True,
000100,유한양행,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,26.86,2.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,70800.0,5639050150800.0,245221,17361646800.0,22519192585.0,135800.0,66400.0,-0.3751,43.48,,,,,,,False,healthcare,krx_official,False,True,
011790,SKC,2026-07-17,2026,화학,10.0,10.0,,80.0,False,False,,4.6,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,85200.0,4225774989600.0,179133,15262131600.0,36063308875.0,174100.0,82714.0,-0.1131,77.05,,,,,,,False,materials,krx_official,False,True,
377300,카카오페이,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,115.97,2.76,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40900.0,5532548112500.0,187321,7661428900.0,9253464833.85,86700.0,37450.0,-0.1695,70.17,,,,,,,False,financial,krx_official,False,True,
029780,삼성카드,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,7.69,0.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,47050.0,5451160821550.0,81429,3831234450.0,5142470903.75,67400.0,45200.0,-0.1004,31.13,,,,,,,False,financial,krx_official,False,True,
298380,에이비엘바이오,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,,32.81,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,75600.0,4232652202800.0,203800,15407280000.0,38624232897.5,245500.0,61800.0,-0.6303,92.67,,,,,,,False,healthcare,krx_official,False,True,
138930,BNK금융지주,2026-07-17,2026,은행/금융지주,10.0,10.0,,80.0,False,False,6.66,0.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,18330.0,5688294514890.0,820582,15041268060.0,19281975199.75,22650.0,13750.0,0.198,35.43,,,,,,,False,financial,manual,False,True,
036570,NC,2026-07-17,2026,IT 서비스,10.0,10.0,,80.0,False,False,13.51,1.39,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,223000.0,4804316906000.0,86310,19247130000.0,26228514800.0,338000.0,187000.0,0.0,55.01,,,,,,,False,it_services,krx_official,False,True,
000250,삼천당제약,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,988.94,18.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,184100.0,4318520595200.0,95712,17620579200.0,27915564775.0,1184000.0,154200.0,-0.2531,101.74,,,,,,,False,healthcare,krx_official,False,True,
005385,현대차우,2026-07-17,2026,운송장비·부품,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,194600.0,4542150816000.0,127747,24859566200.0,23760733355.0,321500.0,156600.0,-0.1502,51.2,,,,,,,False,auto,krx_official,False,True,
141080,리가켐바이오,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,,9.91,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,103700.0,3838913646600.0,275810,28601497000.0,71856176992.5,213500.0,103700.0,-0.4296,77.9,,,,,,,False,services,krx_official,False,True,
088980,맥쿼리인프라,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10190.0,4880215108670.0,1130844,11523300360.0,21089116307.5,11830.0,9940.0,-0.0836,11.54,,,,,,,False,financial,krx_official,False,True,
128940,한미약품,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,28.19,3.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,386000.0,4945042526000.0,85669,33068234000.0,44340482662.5,626000.0,270000.0,-0.1908,67.72,,,,,,,False,healthcare,krx_official,False,True,
319660,피에스케이,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,58.89,8.58,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,195400.0,5660095915600.0,528525,103273785000.0,128654842137.5,211500.0,18180.0,3.5495,94.12,,,,,,,False,industrials,krx_official,False,True,
023530,롯데쇼핑,2026-07-17,2026,유통,10.0,10.0,,80.0,False,False,95.94,0.33,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,140800.0,3983056704000.0,165550,23309440000.0,24379284465.0,203500.0,64100.0,1.0555,53.71,,,,,,,False,distribution,krx_official,False,True,
440110,파두,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,,229.67,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,70400.0,3527140460800.0,454170,31973568000.0,77883883852.5,128300.0,11230.0,2.3129,97.52,,,,,,,False,electronics,krx_official,False,True,
222800,심텍,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,,7.82,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,107400.0,4023626189400.0,493882,53042926800.0,106336387840.0,157300.0,21650.0,1.4919,99.54,,,,,,,False,electronics,krx_official,False,True,
175330,JB금융지주,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,6.85,0.78,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,27400.0,5158148201600.0,545705,14952317000.0,15978195941.25,37500.0,21750.0,0.1161,44.21,,,,,,,False,financial,krx_official,False,True,
001040,CJ,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,37.23,1.02,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,135700.0,3959318628600.0,103393,14030430100.0,18227149115.0,232000.0,134500.0,-0.2427,56.77,,,,,,,False,financial,krx_official,False,True,
066970,엘앤에프,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,,6.45,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,92000.0,3742769024000.0,242546,22314232000.0,41426322760.0,213000.0,51800.0,-0.1458,87.6,,,,,,,False,electronics,krx_official,False,True,
087010,펩트론,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,,30.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,119200.0,2779428120000.0,218620,26059504000.0,54111332675.0,386000.0,108200.0,-0.5519,97.43,,,,,,,False,healthcare,krx_official,False,True,
403870,HPSP,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,58.82,13.91,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,42500.0,3497750000000.0,1858498,78986165000.0,251228823877.5,83500.0,24500.0,0.284,88.69,,,,,,,False,industrials,krx_official,False,True,
082740,한화엔진,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,25.83,8.03,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,46900.0,3913670959800.0,600432,28160260800.0,41051429033.5,89500.0,25100.0,-0.0563,74.18,,,,,,,False,industrials,krx_official,False,True,
347850,디앤디파마텍,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,,52.63,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,68700.0,3149043738300.0,1048747,72048918900.0,140801308967.5,111200.0,29029.0,-0.3337,107.43,,,,,,,False,services,krx_official,False,True,
088350,한화생명,2026-07-17,2026,생명보험,10.0,10.0,,80.0,False,False,6.93,0.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,4540.0,3943126200000.0,2132915,9683434100.0,16781368539.8,6600.0,2940.0,0.474,66.96,,,,,,,False,insurance,manual,False,True,
080220,제주반도체,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,94.46,16.43,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,81900.0,2820868022700.0,1495802,122506183800.0,333514968452.5,134000.0,13700.0,1.6678,98.99,,,,,,,False,electronics,krx_official,False,True,
095340,ISC,2026-07-17,2026,유통,10.0,10.0,,80.0,False,False,69.41,7.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,145000.0,3073573410000.0,131090,19008050000.0,62733634657.5,271000.0,55500.0,0.3242,84.58,,,,,,,False,distribution,krx_official,False,True,
052690,한전기술,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,46.79,6.39,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,92700.0,3542994000000.0,84418,7825548600.0,16993470535.3,194800.0,83800.0,-0.0483,74.06,,,,,,,False,services,krx_official,False,True,
018880,한온시스템,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,,1.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,3490.0,3581656306480.0,3593633,12541779170.0,27044051192.55,5730.0,2800.0,0.2398,75.29,,,,,,,False,industrials,krx_official,False,True,
069960,현대백화점,2026-07-17,2026,유통,10.0,10.0,,80.0,False,False,20.02,0.91,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,157400.0,3394317148800.0,71162,11200898800.0,30471300515.0,207000.0,69000.0,0.7146,57.23,,,,,,,False,distribution,krx_official,False,True,
010060,OCI홀딩스,2026-07-17,2026,기타금융,10.0,10.0,,80.0,False,False,,1.03,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,194300.0,3627626077600.0,94779,18415559700.0,43875450065.0,388000.0,79700.0,0.9105,99.02,,,,,,,False,financial,krx_official,False,True,
084370,유진테크,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,84.99,7.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,146800.0,3364074965600.0,154096,22621292800.0,47735522885.0,206500.0,40500.0,0.7837,92.79,,,,,,,False,industrials,krx_official,False,True,
004020,현대제철,2026-07-17,2026,금속,10.0,10.0,,80.0,False,False,,0.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,26550.0,3542985591750.0,423668,11248385400.0,17373711906.25,46500.0,26000.0,-0.0908,59.44,,,,,,,False,materials_metal,krx_official,False,True,
336260,두산퓨얼셀,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,,12.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,44550.0,2917745493300.0,293466,13073910300.0,27533559468.75,101500.0,21950.0,0.4325,92.93,,,,,,,False,electronics,krx_official,False,True,
108490,로보티즈,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,661.04,11.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,199900.0,2930739497200.0,128666,25720333400.0,40650006455.0,405000.0,67486.0,-0.174,105.9,,,,,,,False,industrials,krx_official,False,True,
178320,서진시스템,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,,4.32,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,39300.0,2501473964100.0,556446,21868327800.0,70976042798.75,80800.0,18650.0,0.5534,79.22,,,,,,,False,electronics,krx_official,False,True,
214370,케어젠,2026-07-17,2026,제약,10.0,10.0,,80.0,False,False,169.1,15.98,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,61700.0,3314215500000.0,83729,5166079300.0,5997301517.5,150100.0,36500.0,-0.1223,93.62,,,,,,,False,healthcare,krx_official,False,True,
103590,일진전기,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,33.78,5.96,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,59500.0,2837280705000.0,216364,12873658000.0,26240738747.5,144100.0,33900.0,-0.0133,73.29,,,,,,,False,electronics,krx_official,False,True,
310210,보로노이,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,,32.74,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,145600.0,2682090174400.0,56334,8202230400.0,14978199710.0,363500.0,108500.0,-0.3683,82.18,,,,,,,False,services,krx_official,False,True,
067310,하나마이크론,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,77.94,8.27,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,35750.0,2376675229500.0,1557272,55672474000.0,105675996283.75,56800.0,10650.0,0.3241,84.97,,,,,,,False,electronics,krx_official,False,True,
022100,포스코DX,2026-07-17,2026,일반서비스,10.0,10.0,,80.0,False,False,63.99,5.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,18630.0,2832407001270.0,320502,5970952260.0,8779705586.75,42850.0,18630.0,-0.3113,74.24,,,,,,,False,services,krx_official,False,True,
450080,에코프로머티,2026-07-17,2026,전기·전자,10.0,10.0,,80.0,False,False,135.8,3.1,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,36500.0,2584706255000.0,243043,8871069500.0,19305651110.95,86400.0,35100.0,-0.2913,76.63,,,,,,,False,electronics,krx_official,False,True,
012510,더존비즈온,2026-07-17,2026,IT 서비스,10.0,10.0,,80.0,False,False,38.66,5.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,120000.0,3494865960000.0,0,0.0,631674795.0,120300.0,64200.0,0.3043,44.11,,,,,,,False,it_services,manual,False,False,low_liquidity
095610,테스,2026-07-17,2026,기계·장비,10.0,10.0,,80.0,False,False,48.61,7.14,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,194300.0,3761648000000.0,512694,99616444200.0,108959000720.0,217500.0,23900.0,2.7151,96.61,,,,,,,False,industrials,krx_official,False,True,
051900,LG생활건강,2026-07-17,2026,화학,10.0,10.0,,80.0,False,False,,0.69,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,246500.0,3691466419500.0,37406,9220579000.0,13568436912.5,339000.0,215000.0,-0.0592,36.47,,,,,,,False,materials,krx_official,False,True,
004800,효성,2026-07-17,2026,지주/복합기업,10.0,10.0,,80.0,False,False,9.0,1.22,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,143100.0,2395552241700.0,26572,3802453200.0,5208987600.0,276000.0,70600.0,0.1876,76.38,,,,,,,False,holding_company,manual,False,True,
